sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time"
"1581596221.21354","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581596221.151948",0,7,1581596221,7,0,canceled,"1.7770000000000001",,,,,,,,,,,
"1581599821.21367","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581599821.174089",0,8,1581599821,8,0,canceled,"1.666",,,,,,,,,,,
"1581603421.21380","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581603421.109219",0,8,1581603421,8,0,canceled,"1.659",,,,,,,,,,,
"1581607021.21393","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581607021.273875",0,11,1581607021,11,0,canceled,"1.926",,,,,,,,,,,
"1581610621.21406","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581610621.191460",0,10,1581610621,10,0,canceled,"1.581",,,,,,,,,,,
"1581614221.21419","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581614221.276753",0,10,1581614221,10,0,canceled,"1.596",,,,,,,,,,,
"1581617821.21432","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581617821.323697",0,9,1581617821,9,0,canceled,"1.621",,,,,,,,,,,
"1581621421.21445","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581621421.430891",0,10,1581621421,10,0,canceled,"1.694",,,,,,,,,,,
"1581625020.21458","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581625020.554110",0,12,1581625020,12,0,canceled,"2.084",,,,,,,,,,,
"1581628620.21471","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581628620.619211",0,8,1581628620,8,0,canceled,"1.951",,,,,,,,,,,
"1581632220.21484","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581632220.627447",0,10,1581632220,10,0,canceled,"2.031",,,,,,,,,,,
"1581635820.21496","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581635820.661575",0,11,1581635820,11,0,canceled,"36.158",,,,,,,,,,,
"1581639420.21509","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581639420.581950",0,11,1581639420,11,0,canceled,"7.191",,,,,,,,,,,
"1581643020.21522","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581643020.614930",0,11,1581643020,11,0,canceled,"9.109",,,,,,,,,,,
"1581646620.21535","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581646620.980950",0,13,1581646621,13,0,canceled,"5.378",,,,,,,,,,,
"1581650220.21548","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581650220.966376",0,10,1581650221,10,0,canceled,"5.974",,,,,,,,,,,
"1581653821.21561","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581653821.090732",0,8,1581653821,8,0,canceled,"11.620000000000001",,,,,,,,,,,
"1581657421.21574","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581657421.129648",0,11,1581657421,11,0,canceled,"18.052",,,,,,,,,,,
"1581661021.21587","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581661021.346722",0,9,1581661021,9,0,canceled,"34.012",,,,,,,,,,,
"1581664620.21600","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581664620.543145",0,6,1581664620,6,0,canceled,"33.56",,,,,,,,,,,
"1581668220.21613","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581668220.513138",0,9,1581668220,9,0,canceled,"32.009",,,,,,,,,,,
"1581671820.21629","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581671820.635338",0,10,1581671820,10,0,canceled,"2.939",,,,,,,,,,,
"1581675420.21642","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581675420.659917",0,8,1581675420,8,0,canceled,"3.847",,,,,,,,,,,
"1581679021.21655","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581679021.463961",0,12,1581679021,12,0,canceled,"2.109",,,,,,,,,,,
"1581682620.21668","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581682620.568163",0,8,1581682620,8,0,canceled,"4.586",,,,,,,,,,,
"1581686220.21680","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581686220.575278",0,9,1581686220,9,0,canceled,"4.706",,,,,,,,,,,
"1581689820.21693","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581689820.564478",0,10,1581689820,10,0,canceled,"15.455",,,,,,,,,,,
"1581693421.21706","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581693421.474437",0,10,1581693421,10,0,canceled,"15.553",,,,,,,,,,,
"1581697020.21719","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581697020.649140",0,10,1581697020,10,0,canceled,"4.631",,,,,,,,,,,
"1581700620.21732","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581700620.560360",0,9,1581700620,9,0,canceled,"32.121",,,,,,,,,,,
"1581704220.21745","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581704220.748382",0,10,1581704220,10,0,canceled,"31.635",,,,,,,,,,,
"1581707820.21758","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581707820.519951",0,11,1581707820,11,0,canceled,"33.713",,,,,,,,,,,
"1581711420.21771","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581711420.582854",0,9,1581711420,9,0,canceled,"56.064",,,,,,,,,,,
"1581715020.21784","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581715020.588187",0,8,1581715020,8,0,canceled,"33.266",,,,,,,,,,,
"1581718620.21797","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581718620.679193",0,9,1581718620,9,0,canceled,"30.119",,,,,,,,,,,
"1581722220.21810","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581722220.977999",0,10,1581722221,10,0,canceled,"2.845",,,,,,,,,,,
"1581725820.21823","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581725820.816522",0,8,1581725820,8,0,canceled,"13.515",,,,,,,,,,,
"1581729420.21836","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581729420.828093",0,10,1581729420,10,0,canceled,"36.247",,,,,,,,,,,
"1581733020.21849","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581733020.612911",0,10,1581733020,10,0,canceled,"32.499",,,,,,,,,,,
"1581736620.21862","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581736620.617183",0,10,1581736620,10,0,canceled,"39.274",,,,,,,,,,,
"1581740220.21875","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581740220.604534",0,8,1581740220,8,0,canceled,"35.651",,,,,,,,,,,
"1581743820.21888","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581743820.947880",0,9,1581743821,9,0,canceled,"6.803",,,,,,,,,,,
"1581747421.21901","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581747421.211210",0,9,1581747421,9,0,canceled,"4.881",,,,,,,,,,,
"1581751021.21914","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581751021.282045",0,11,1581751021,11,0,canceled,"2.928",,,,,,,,,,,
"1581754621.21927","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581754621.334158",0,8,1581754621,8,0,canceled,"3.225",,,,,,,,,,,
"1581758221.21943","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581758221.300786",0,12,1581758221,12,0,canceled,"13.664",,,,,,,,,,,
"1581761821.21956","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581761821.360639",0,9,1581761821,9,0,canceled,"7.946",,,,,,,,,,,
"1581765420.21969","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581765420.567941",0,11,1581765420,11,0,canceled,"31.845000000000002",,,,,,,,,,,
"1581769020.21982","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581769020.710590",0,9,1581769020,9,0,canceled,"18.831",,,,,,,,,,,
"1581772620.21995","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581772620.992983",0,13,1581772621,13,0,canceled,"28.991",,,,,,,,,,,
"1581776221.22008","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581776221.201316",0,11,1581776221,11,0,canceled,"24.107",,,,,,,,,,,
"1581779821.22021","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581779821.475587",0,10,1581779821,10,0,canceled,"32.573",,,,,,,,,,,
"1581783421.22034","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581783421.466821",0,7,1581783421,7,0,canceled,"32.29",,,,,,,,,,,
"1581787020.22046","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581787020.601782",0,7,1581787020,7,0,canceled,"34.302",,,,,,,,,,,
"1581790620.22059","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581790620.607047",0,10,1581790620,10,0,canceled,"4.04",,,,,,,,,,,
"1581794220.22072","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581794220.575957",0,10,1581794220,10,0,canceled,"4.253",,,,,,,,,,,
"1581797821.22085","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581797821.475732",0,9,1581797821,9,0,canceled,"3.072",,,,,,,,,,,
"1581801421.22098","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581801421.370753",0,9,1581801421,9,0,canceled,"5.035",,,,,,,,,,,
"1581805020.22111","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581805020.631215",0,10,1581805020,10,0,canceled,"8.08",,,,,,,,,,,
"1581808620.22124","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581808620.877643",0,12,1581808620,12,0,canceled,"6.659",,,,,,,,,,,
"1581812221.22137","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581812221.098059",0,10,1581812221,10,0,canceled,"7.167",,,,,,,,,,,
"1581815821.22150","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581815821.066494",0,10,1581815821,10,0,canceled,"4.056",,,,,,,,,,,
"1581819421.22163","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581819421.123602",0,13,1581819421,13,0,canceled,"5.732",,,,,,,,,,,
"1581823021.22176","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581823021.047806",0,10,1581823021,10,0,canceled,"32.084",,,,,,,,,,,
"1581826621.22189","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581826621.147920",0,9,1581826621,9,0,canceled,"33.557",,,,,,,,,,,
"1581830221.22202","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581830221.244988",0,9,1581830221,9,0,canceled,"33.509",,,,,,,,,,,
"1581833821.22215","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581833821.298778",0,10,1581833821,10,0,canceled,"16.426000000000002",,,,,,,,,,,
"1581837420.22228","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581837420.524891",0,8,1581837420,8,0,canceled,"32.558",,,,,,,,,,,
"1581841020.22241","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581841020.604153",0,10,1581841020,10,0,canceled,"3.235",,,,,,,,,,,
"1581844620.22257","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581844620.571429",0,12,1581844620,12,0,canceled,"2.654",,,,,,,,,,,
"1581848221.22270","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581848221.486766",0,12,1581848221,12,0,canceled,"4.516",,,,,,,,,,,
"1581851821.22283","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581851821.219663",0,12,1581851821,12,0,canceled,"11.1",,,,,,,,,,,
"1581855421.22296","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581855421.281259",0,9,1581855421,9,0,canceled,"7.902",,,,,,,,,,,
"1581859020.22309","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581859020.511532",0,12,1581859020,12,0,canceled,"30.455000000000002",,,,,,,,,,,
"1581862620.22322","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581862620.604628",0,11,1581862620,11,0,canceled,"7.335",,,,,,,,,,,
"1581866220.22335","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581866220.845654",0,11,1581866220,11,0,canceled,"37.455",,,,,,,,,,,
"1581869821.22348","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581869821.066085",0,8,1581869821,8,0,canceled,"8.801",,,,,,,,,,,
"1581873421.22361","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581873421.259937",0,10,1581873421,10,0,canceled,"33.344",,,,,,,,,,,
"1581877021.22374","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581877021.353886",0,7,1581877021,7,0,canceled,"33.263",,,,,,,,,,,
"1581880621.22386","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581880621.420723",0,9,1581880621,9,0,canceled,"33.939",,,,,,,,,,,
"1581884221.22399","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581884221.476556",0,10,1581884221,10,0,canceled,"5.4910000000000005",,,,,,,,,,,
"1581887821.22412","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581887821.454691",0,8,1581887821,8,0,canceled,"6.569",,,,,,,,,,,
"1581891421.22425","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581891421.408351",0,11,1581891421,11,0,canceled,"3.46",,,,,,,,,,,
"1581895021.22438","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581895021.204329",0,13,1581895021,13,0,canceled,"4.108",,,,,,,,,,,
"1581898621.22451","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581898621.231839",0,9,1581898621,9,0,canceled,"4.413",,,,,,,,,,,
"1581902221.22464","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581902221.242090",0,13,1581902221,13,0,canceled,"5.015",,,,,,,,,,,
"1581905820.22477","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581905820.621523",0,13,1581905820,13,0,canceled,"4.073",,,,,,,,,,,
"1581909420.22490","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581909420.607640",0,10,1581909420,10,0,canceled,"34.325",,,,,,,,,,,
"1581913020.22503","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581913020.687438",0,12,1581913020,12,0,canceled,"13.105",,,,,,,,,,,
"1581916620.22516","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581916620.778081",0,6,1581916620,6,0,canceled,"35.663000000000004",,,,,,,,,,,
"1581920220.22529","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581920220.691365",0,11,1581920220,11,0,canceled,"32.916000000000004",,,,,,,,,,,
"1581923820.22542","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581923820.721936",0,11,1581923820,11,0,canceled,"33.131",,,,,,,,,,,
"1581927420.22555","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581927420.605335",0,10,1581927420,10,0,canceled,"3.1470000000000002",,,,,,,,,,,
"1581931020.22571","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581931020.624926",0,10,1581931020,10,0,canceled,"3.4130000000000003",,,,,,,,,,,
"1581934621.22584","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581934621.475400",0,10,1581934621,10,0,canceled,"3.6550000000000002",,,,,,,,,,,
"1581938220.22597","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581938220.541103",0,12,1581938220,12,0,canceled,"22.89",,,,,,,,,,,
"1581941821.22610","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581941821.395369",0,13,1581941821,13,0,canceled,"4.226",,,,,,,,,,,
"1581945420.22623","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581945420.657436",0,13,1581945420,13,0,canceled,"33.58",,,,,,,,,,,
"1581949020.22636","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581949020.673650",0,7,1581949020,7,0,canceled,"6.83",,,,,,,,,,,
"1581952620.22649","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581952620.767372",0,8,1581952620,8,0,canceled,"32.974000000000004",,,,,,,,,,,
"1581956220.22661","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581956220.805403",0,11,1581956220,11,0,canceled,"34.743",,,,,,,,,,,
"1581959820.22674","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581959820.805434",0,10,1581959820,10,0,canceled,"33.094",,,,,,,,,,,
"1581963420.22687","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581963420.784807",0,10,1581963420,10,0,canceled,"32.107",,,,,,,,,,,
"1581967020.22700","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581967020.898677",0,9,1581967020,9,0,canceled,"33.753",,,,,,,,,,,
"1581970620.22713","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581970620.899827",0,11,1581970620,11,0,canceled,"3.723",,,,,,,,,,,
"1581974220.22726","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581974220.742887",0,10,1581974220,10,0,canceled,"5.95",,,,,,,,,,,
"1581977820.22739","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581977820.783721",0,11,1581977820,11,0,canceled,"3.411",,,,,,,,,,,
"1581981420.22752","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581981420.790518",0,8,1581981420,8,0,canceled,"3.3200000000000003",,,,,,,,,,,
"1581985020.22765","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581985020.777715",0,13,1581985020,13,0,canceled,"6.4",,,,,,,,,,,
"1581988621.22778","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581988621.077210",0,11,1581988621,11,0,canceled,"5.305",,,,,,,,,,,
"1581992221.22791","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1581992221.094456",0,10,1581992221,10,0,canceled,"9.091",,,,,,,,,,,
"1581995821.22804","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581995821.213685",0,10,1581995821,10,0,canceled,"14.771",,,,,,,,,,,
"1581999421.22817","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1581999421.233662",0,8,1581999421,8,0,canceled,"31.703",,,,,,,,,,,
"1582003021.22830","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582003021.442475",0,8,1582003021,8,0,canceled,"34.079",,,,,,,,,,,
"1582006621.22842","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582006621.475524",0,8,1582006621,8,0,canceled,"34.768",,,,,,,,,,,
"1582010221.22855","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582010221.506286",0,10,1582010221,10,0,canceled,"34.477000000000004",,,,,,,,,,,
"1582013820.22868","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582013820.541775",0,8,1582013820,8,0,canceled,"32.62",,,,,,,,,,,
"1582017420.22884","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582017420.670895",0,13,1582017420,13,0,canceled,"6.772",,,,,,,,,,,
"1582021020.22897","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582021020.892556",0,8,1582021020,8,0,canceled,"4.055",,,,,,,,,,,
"1582024621.22910","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582024621.077744",0,10,1582024621,10,0,canceled,"3.974",,,,,,,,,,,
"1582028221.22923","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582028221.123989",0,10,1582028221,10,0,canceled,"5.273",,,,,,,,,,,
"1582031821.22936","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582031821.048828",0,12,1582031821,12,0,canceled,"4.899",,,,,,,,,,,
"1582035420.22949","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582035420.708581",0,9,1582035420,9,0,canceled,"31.723",,,,,,,,,,,
"1582039020.22962","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582039020.808107",0,7,1582039020,7,0,canceled,"31.852",,,,,,,,,,,
"1582042620.22975","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582042620.796476",0,11,1582042620,11,0,canceled,"31.798000000000002",,,,,,,,,,,
"1582046220.22988","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582046220.886087",0,11,1582046220,11,0,canceled,"31.742",,,,,,,,,,,
"1582049820.23001","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582049820.897228",0,8,1582049820,8,0,canceled,"32.161",,,,,,,,,,,
"1582053421.23013","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582053421.047093",0,11,1582053421,11,0,canceled,"33.704",,,,,,,,,,,
"1582057021.23026","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582057021.119801",0,6,1582057021,6,0,canceled,"33.255",,,,,,,,,,,
"1582060621.23039","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582060621.063993",0,10,1582060621,10,0,canceled,"33.182",,,,,,,,,,,
"1582064221.23052","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582064221.140849",0,10,1582064221,10,0,canceled,"5.708",,,,,,,,,,,
"1582067821.23065","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582067821.339775",0,10,1582067821,10,0,canceled,"3.9290000000000003",,,,,,,,,,,
"1582071421.23078","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582071421.281138",0,9,1582071421,9,0,canceled,"2.419",,,,,,,,,,,
"1582075021.23091","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582075021.354007",0,10,1582075021,10,0,canceled,"2.579",,,,,,,,,,,
"1582078621.23104","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582078621.284984",0,11,1582078621,11,0,canceled,"25.345",,,,,,,,,,,
"1582082221.23117","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582082221.345332",0,11,1582082221,11,0,canceled,"15.367",,,,,,,,,,,
"1582085821.23130","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582085821.443938",0,8,1582085821,8,0,canceled,"9.834",,,,,,,,,,,
"1582089421.23143","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582089421.489656",0,9,1582089421,9,0,canceled,"28.517",,,,,,,,,,,
"1582093020.23156","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582093020.490451",0,12,1582093020,12,0,canceled,"20.547",,,,,,,,,,,
"1582096620.23169","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582096620.541013",0,6,1582096620,6,0,canceled,"34.732",,,,,,,,,,,
"1582100220.23182","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""",usrlsplunkmstidx,"1582100220.549330",0,8,1582100220,8,0,canceled,"32.499",,,,,,,,,,,
"1582103820.23197","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582103820.563949",0,9,1582103820,9,0,canceled,"32.76",,,,,,,,,,,
"1582107421.23210","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""",usrlsplunkmstidx,"1582107421.452217",0,8,1582107421,8,0,canceled,"32.72",,,,,,,,,,,
